Date,Store_ID,City,Product_ID,Product_Name,Category,Units_Sold,Price,Discount,Holiday,Season,Weather,Customer_Footfall,Marketing_Spend,Competitor_Price,Inventory_Level,Profit,Year,Month,Day,Weekday,Quarter,Profit_Margin,Inventory_Ratio,Marketing_Efficiency
2024-07-11,S106,6,P6504,Football,4,84,3901.0,0,0,1,3,447,2380.83,3746.59,2628,139443.7,2024,7,11,3,3,0.42554190762470057,30.91764705882353,58.544774396157585
2025-02-17,S117,7,P9537,Lamp,3,219,7522.02,34,0,4,1,443,49843.0,10019.96,4574,732318.04,2025,2,17,0,1,0.4445502618921125,20.79090909090909,14.692200465452212
2024-03-29,S110,0,P1104,Jeans,1,108,1681.12,24,0,2,1,340,25665.31,2271.47,3970,34909.25,2024,3,29,4,1,0.19227182830588524,36.42201834862385,1.3601195497132232
2024-05-11,S101,2,P7658,Football,4,301,6700.81,11,0,3,0,1029,39526.27,6540.06,3152,842251.01,2024,5,11,5,2,0.41758753428657275,10.437086092715232,21.30809969927091
2024-06-12,S113,4,P7659,Smartphone,0,267,43316.64,28,0,1,1,882,22291.41,54348.64,268,1952008.28,2024,6,12,2,2,0.16877790618870578,1.0,87.56380669474498
2024-06-11,S117,4,P8240,Football,4,336,10126.22,21,1,1,3,1142,9570.57,13563.03,181,1433974.91,2024,6,11,1,2,0.421458472746731,0.5370919881305638,149.81606047910634
2025-08-12,S100,0,P9692,Juice,2,280,131.37,13,0,1,0,908,23897.34,129.76,616,16348.93,2025,8,12,1,3,0.4444503950022564,2.192170818505338,0.6841031636506971
2025-05-10,S107,2,P3834,Shoes,1,349,697.62,23,1,3,3,102,33171.21,868.16,712,39575.92,2025,5,10,5,2,0.16254921851274062,2.0342857142857143,1.1930444188071883
2025-02-23,S104,1,P9788,Headphones,0,170,51017.0,15,0,4,0,180,38674.69,53956.14,3031,2547980.97,2025,2,23,6,1,0.29378680880458435,17.72514619883041,65.88068551588866
2025-10-22,S101,1,P2148,Football,4,82,6186.24,4,0,0,2,588,25108.83,7346.76,1406,126185.5,2025,10,22,2,4,0.2487528009590424,16.93975903614458,5.025342664605853
2025-12-01,S113,6,P8179,Lamp,3,197,15130.0,0,0,4,1,542,18549.89,14069.13,4238,712714.0,2025,12,1,0,4,0.23911674485533335,21.404040404040405,38.41939658959759
2024-11-24,S104,0,P1617,Lamp,3,370,1701.7,23,0,4,0,886,30806.55,2397.33,1755,113265.55,2024,11,24,6,4,0.17989223829868337,4.730458221024259,3.6765516894397643
2024-05-15,S105,7,P5254,Football,4,92,3662.4,16,0,3,1,557,30312.78,4717.59,668,129344.46,2024,5,15,2,2,0.38387774980723677,7.182795698924731,4.266853556369414
2024-04-30,S119,4,P2010,Curtains,3,194,12282.9,30,0,2,3,214,27897.12,19140.4,641,604349.67,2024,4,30,1,2,0.25362114624482707,3.287179487179487,21.66273820601532
2024-07-24,S108,8,P6581,Tablet,0,151,50646.0,8,0,1,2,610,7454.11,62257.39,3727,1372434.67,2024,7,24,2,3,0.17946076957748675,24.519736842105264,184.093148189631
2025-04-18,S103,0,P8194,Smartphone,0,402,36947.46,26,1,2,2,280,13918.87,45759.29,2364,2924480.76,2025,4,18,4,2,0.1968965463769803,5.866004962779156,210.09397070518617
2025-04-17,S110,7,P9404,Smartwatch,0,103,63528.02,6,0,2,1,1192,6436.77,75698.85,470,2481651.02,2025,4,17,3,2,0.3792609236232466,4.519230769230769,385.48301974130794
2024-04-27,S100,1,P2204,T-Shirt,1,138,961.2,40,0,2,1,354,46035.08,1782.13,1648,30611.07,2024,4,27,5,2,0.23077161419893158,11.856115107913668,0.6649365019784482
2024-06-27,S113,4,P4207,Jeans,1,113,805.62,13,0,1,1,1161,35066.23,832.39,1258,30336.76,2024,6,27,3,2,0.33323893850414876,11.035087719298245,0.8651028324735086
2024-10-04,S103,0,P7637,Juice,2,205,289.8,37,0,0,1,563,23208.68,450.94,306,26455.85,2024,10,4,4,4,0.44530971216966836,1.4854368932038835,1.139862764157024
2025-04-19,S112,7,P1355,Tennis Racket,4,161,3518.46,1,0,2,1,936,36365.27,4083.61,1184,115517.07,2025,4,19,5,2,0.20392332514453554,7.308641975308642,3.1764893677575405
2024-06-14,S110,4,P4100,Tennis Racket,4,176,6450.76,17,0,1,3,203,37599.13,7502.94,2284,498607.92,2024,6,14,4,2,0.43917260139203346,12.903954802259888,13.260803087648899
2025-07-03,S111,6,P3336,Milk,2,65,737.88,14,0,1,3,348,49410.15,862.75,4456,7604.77,2025,7,3,3,3,0.15855426660439673,67.51515151515152,0.15390797421229824
2025-02-03,S110,2,P4897,Snacks,2,98,302.68,8,0,4,1,942,19676.27,369.89,3514,11360.76,2025,2,3,0,1,0.3829860394745891,35.494949494949495,0.5773544805758116
2025-11-20,S117,8,P4561,Dumbbell,4,187,5421.78,9,0,4,3,565,18425.94,5328.45,1292,154573.06,2025,11,20,3,4,0.152457880707172,6.872340425531915,8.388428029830239
2025-02-27,S115,4,P1202,Tennis Racket,4,119,4252.89,7,0,4,2,835,12196.39,4972.3,2870,224068.25,2025,2,27,3,1,0.44273958416218806,23.916666666666668,18.37018001392101
2024-06-24,S104,3,P8468,Shoes,1,143,3535.2,10,0,1,2,53,42356.88,3915.09,1409,198585.02,2024,6,24,0,2,0.39282181674607436,9.784722222222221,4.688266268283493
2025-11-27,S107,5,P1889,T-Shirt,1,163,768.55,5,0,4,3,175,28397.3,699.92,1520,23069.55,2025,11,27,3,4,0.18415178170523724,9.268292682926829,0.8123567255786438
2024-01-04,S106,5,P9383,Dumbbell,4,190,1576.91,29,0,4,1,921,18982.77,2538.26,743,81379.52,2024,1,4,3,1,0.2716146347015275,3.8900523560209423,4.286794456527866
2025-01-10,S111,4,P1809,Dumbbell,4,95,4616.19,19,0,4,1,408,46086.56,6116.78,520,110253.65,2025,1,10,4,1,0.2514112483255482,5.416666666666667,2.392264854116816
2025-12-26,S116,4,P7141,Chair,3,191,6846.64,39,0,4,2,489,9896.91,12382.7,2486,565682.64,2025,12,26,4,4,0.43257524126693486,12.947916666666666,57.151725970432146
2025-09-05,S108,5,P4010,Milk,2,183,52.48,18,0,0,1,250,47756.49,72.89,3654,2582.95,2025,9,5,4,3,0.26892171030438816,19.858695652173914,0.054084710063280125
2025-03-17,S114,3,P1180,Milk,2,192,157.78,2,0,2,3,809,14066.7,145.3,1906,11055.92,2025,3,17,0,1,0.3649449607786957,9.875647668393782,0.78590814418846
2025-07-17,S103,4,P9883,Milk,2,103,348.6,17,0,1,2,543,28790.35,467.64,176,13748.73,2025,7,17,3,3,0.3829004533960141,1.6923076923076923,0.4775298831072527
2025-10-30,S118,7,P6485,Tablet,0,205,45377.8,35,0,0,0,253,26569.16,61483.27,1143,3103617.03,2025,10,30,3,4,0.33363436836532306,5.548543689320389,116.80836810918714
2024-07-22,S112,1,P5783,Milk,2,346,335.36,36,1,1,0,519,8442.35,502.07,2603,40552.77,2024,7,22,0,3,0.3494857093808139,7.501440922190202,4.802924194780507
2025-10-09,S112,4,P3984,T-Shirt,1,220,615.48,8,0,0,2,1183,42080.17,587.67,451,48862.38,2025,10,9,3,4,0.3608567086094769,2.0407239819004523,1.1611459472253267
2024-02-08,S115,0,P9635,Tennis Racket,4,260,6681.46,26,0,4,2,646,11692.4,8210.98,4626,363664.14,2024,2,8,3,1,0.20934158486457885,17.724137931034484,31.099948689004055
2024-06-08,S110,5,P6027,Football,4,200,5701.5,10,0,1,0,708,44200.24,5440.51,2126,474462.34,2024,6,8,5,2,0.41608517400230294,10.577114427860696,10.734140942652289
2025-09-10,S110,4,P2209,Smartphone,0,355,26567.19,19,1,0,0,1040,48873.93,28626.42,2291,2528220.24,2025,9,10,2,3,0.268065474738411,6.435393258426966,51.728365442160225
2025-10-07,S113,1,P8333,Smartwatch,0,1310,33166.74,11,0,0,2,802,15778.55,35293.86,4312,7376469.3,2025,10,7,1,4,0.16977527685326926,3.2890922959572846,467.4701940169397
2024-09-26,S112,8,P1008,Headphones,0,123,61210.89,19,0,0,0,376,18372.14,78727.75,4570,3122095.7,2024,9,26,3,3,0.4146792915205505,36.854838709677416,169.92717085919992
2024-12-03,S101,5,P2819,Bread,2,70,819.28,12,0,4,3,871,34645.05,888.19,4019,8993.73,2024,12,3,1,4,0.15682015532531482,56.605633802816904,0.2595888997447039
2025-04-21,S101,4,P4370,Chair,3,780,10232.24,8,0,2,2,207,3187.94,10113.67,3257,570900.76,2025,4,21,0,2,0.07153115638173464,4.170294494238156,179.0252434978394
2025-12-20,S115,7,P2068,Tennis Racket,4,165,7297.31,3,0,4,2,744,47695.88,7860.74,4948,248796.49,2025,12,20,5,4,0.20663179484462174,29.80722891566265,5.216200514582924
2024-09-29,S105,0,P1501,Rice,2,117,768.24,12,0,0,2,574,14661.85,800.04,640,36021.74,2024,9,29,6,3,0.40075327295698016,5.423728813559322,2.4566670190310886
2024-01-27,S107,3,P6748,Tablet,0,434,21877.6,20,1,4,3,825,26130.33,31079.21,4296,4082719.69,2024,1,27,5,1,0.4299917374411307,9.875862068965517,156.23849570611216
2025-02-19,S106,5,P7681,Curtains,3,176,9305.28,4,1,4,1,280,43738.32,10542.23,4056,309206.21,2025,2,19,2,1,0.18880166885599747,22.915254237288135,7.069296230485523
2025-05-26,S117,7,P7761,Milk,2,54,177.48,13,0,3,3,376,31574.03,180.34,2635,3301.35,2025,5,26,0,2,0.34443166974789563,47.90909090909091,0.104555720137083
2024-06-05,S116,4,P2665,Tennis Racket,4,352,3776.85,37,1,1,2,77,45119.2,5249.95,2238,317956.92,2024,6,5,2,2,0.2391638601222368,6.339943342776204,7.046886316993276
2024-01-08,S104,9,P4854,Curtains,3,552,4725.38,6,0,4,1,561,36734.5,4352.15,4999,227884.22,2024,1,8,0,1,0.08736515869916131,9.039783001808319,6.203378748077473
2025-01-20,S116,5,P2729,Sofa,3,303,1410.44,26,0,4,0,862,34664.28,1733.89,321,160566.67,2025,1,20,0,1,0.3757137937954203,1.055921052631579,4.631916142030297
2024-11-23,S110,6,P2315,Curtains,3,189,16540.38,14,0,4,1,610,42438.73,17906.79,271,961565.74,2024,11,23,5,4,0.3075895348554,1.4263157894736842,22.657206820118788
2025-05-11,S104,3,P4163,Rice,2,166,552.96,36,0,3,3,920,49832.92,901.29,828,34273.77,2025,5,11,6,2,0.3733836890128982,4.958083832335329,0.6877598631614771
2025-02-25,S102,7,P4955,Table,3,141,16799.51,9,0,4,0,233,42110.62,18283.06,1268,784429.02,2025,2,25,1,1,0.331159898968896,8.929577464788732,18.627376956763953
2024-01-05,S111,9,P1182,Juice,2,88,681.5,6,0,4,3,493,42965.58,683.62,4973,23113.21,2024,1,5,4,1,0.3853935937838694,55.87640449438202,0.5379345994026055
2024-10-15,S119,5,P8772,T-Shirt,1,141,3138.2,32,0,0,3,188,32455.21,4126.23,4731,73731.43,2024,10,15,1,4,0.16662952058274227,33.316901408450704,2.271720265551646
2025-03-05,S105,7,P3334,Bread,2,333,199.76,12,1,2,3,914,37053.25,252.95,936,22863.99,2025,3,5,2,1,0.343710444869506,2.802395209580838,0.6170409602137407
2025-11-11,S109,5,P1315,Smartwatch,0,105,11921.58,19,0,4,0,1064,13678.53,15974.19,1160,497057.73,2025,11,11,1,4,0.39708489655701873,10.943396226415095,36.335877767730324
2025-12-10,S117,1,P1498,Chair,3,143,12381.68,11,0,4,1,922,8660.97,15413.91,2533,541221.63,2025,12,10,2,4,0.305674553515545,17.59027777777778,62.482510329636334
2025-04-26,S113,7,P6957,Tennis Racket,4,22,3980.68,17,0,2,1,227,32489.42,4954.43,2560,32917.15,2025,4,26,5,2,0.3758697021420034,111.30434782608695,1.0131340253527041
2025-10-22,S119,9,P8857,Football,4,103,5046.91,3,0,0,2,550,12736.94,5902.13,1881,78233.26,2025,10,22,2,4,0.15049698775219483,18.08653846153846,6.141751334988231
2025-08-16,S100,7,P2466,Jeans,1,266,3331.15,15,1,1,0,184,43483.28,4143.8,2094,143237.53,2025,8,16,5,3,0.16165178607199812,7.842696629213483,3.294007167647711
2024-08-24,S118,8,P1818,Tennis Racket,4,150,7149.18,14,1,1,1,243,26434.96,9479.42,3009,189064.63,2024,8,24,5,3,0.17630409240025438,19.927152317880793,7.151797400207899
2025-12-09,S106,2,P1526,Dumbbell,4,121,4611.68,18,0,4,0,87,24743.07,6010.05,3075,166864.24,2025,12,9,1,4,0.29903220397872254,25.204918032786885,6.743605235517035
2024-01-28,S109,0,P1873,Sofa,3,250,4769.82,34,0,4,0,960,33927.2,7142.03,686,313845.43,2024,1,28,6,1,0.26319246160864634,2.733067729083665,9.250282360985848
2025-05-14,S101,9,P7377,Yoga Mat,4,303,8054.2,30,0,3,2,457,44040.69,11785.05,3306,1030551.17,2025,5,14,2,2,0.4222837256613975,10.875,23.399446524418114
2025-01-17,S104,7,P1944,Bread,2,41,700.04,14,0,4,3,683,7570.84,718.49,2073,6987.07,2025,1,17,4,1,0.24342952425282133,49.357142857142854,0.922770423041163
2025-02-23,S111,8,P5168,Tennis Racket,4,230,1138.04,8,0,4,3,937,25799.07,1389.01,4674,101122.9,2025,2,23,6,1,0.3863336112064098,20.233766233766232,3.919481613809575
2024-05-05,S100,3,P6519,Dress,1,257,2494.26,7,0,3,0,809,5927.47,2814.51,960,142384.31,2024,5,5,6,2,0.2221194615842463,3.7209302325581395,24.01704149637259
2024-05-25,S106,3,P8573,Football,4,79,7167.75,5,0,3,1,615,7309.04,6526.98,2214,162667.23,2024,5,25,5,2,0.28726939757078657,27.675,22.25257727727892
2025-10-26,S101,0,P5813,Shoes,1,126,2583.54,7,0,0,1,838,21781.61,3104.54,4819,102556.4,2025,10,26,6,4,0.31504725383181686,37.94488188976378,4.708177761985363
2025-11-01,S113,9,P1510,Chair,3,175,8421.45,31,0,4,3,507,15627.44,13648.42,1671,569419.88,2025,11,1,5,4,0.38637356724380356,9.494318181818182,36.434850823242755
2025-02-02,S101,0,P9054,Tennis Racket,4,166,4785.95,35,0,4,3,783,10169.93,7552.92,4437,191008.76,2025,2,2,6,1,0.24042326651761112,26.568862275449103,18.779871653821235
2024-10-18,S115,0,P2718,Lamp,3,175,13256.32,12,0,0,1,669,34325.83,17022.23,1107,982802.12,2024,10,18,4,4,0.42364771621699093,6.2897727272727275,28.630727626174625
2024-07-01,S118,8,P5235,Milk,2,98,657.56,32,0,1,3,189,17443.32,996.48,1459,21557.89,2024,7,1,0,3,0.33453229483683594,14.737373737373737,1.235811427444578
2025-04-11,S102,7,P9992,Shoes,1,240,4171.97,3,0,2,2,986,1208.08,3960.38,1789,164574.04,2025,4,11,4,2,0.16436467228044915,7.423236514522822,136.11509577530023
2024-01-10,S113,7,P4248,Table,3,245,10264.47,39,0,4,3,955,8393.22,19053.91,2869,1051691.66,2024,1,10,2,1,0.41820155482582555,11.66260162601626,125.28759789474186
2024-04-08,S106,6,P3777,Tennis Racket,4,120,787.65,11,0,2,1,1014,42937.0,973.83,2303,34259.87,2024,4,8,0,2,0.3624654302309589,19.03305785123967,0.7978916111602776
2025-12-12,S111,8,P9683,Table,3,492,6078.52,32,1,4,2,285,2986.33,8841.2,2274,618801.81,2025,12,12,4,4,0.2069133334334682,4.612576064908722,207.14210013624208
2025-07-01,S100,7,P7709,Football,4,99,6391.45,35,0,1,3,290,8610.77,8686.59,4060,239627.38,2025,7,1,1,3,0.37870510769144217,40.6,27.82556663728827
2024-02-03,S103,8,P1477,Bread,2,146,250.74,37,0,4,3,174,44099.59,393.15,2789,16289.4,2024,2,3,5,1,0.44495567215092224,18.972789115646258,0.3693692079856528
2024-05-17,S115,0,P7871,Smartwatch,0,288,67678.89,7,0,3,2,1062,21689.12,70713.46,2178,4806478.92,2024,5,17,4,2,0.24659331824797756,7.536332179930795,221.59761771719107
2025-04-26,S119,9,P7827,Sofa,3,280,2182.5,25,0,2,1,1198,41257.24,2490.04,1071,173084.1,2025,4,26,5,2,0.2832332134949869,3.811387900355872,4.1951401707877025
2024-08-11,S101,4,P1837,Jacket,1,35,2215.78,2,0,1,3,418,41500.9,2510.59,2784,30045.31,2024,8,11,6,3,0.38741497782815176,77.33333333333333,0.7239502287847063
2024-10-13,S114,8,P9456,Headphones,0,341,59247.55,15,1,0,2,967,41865.77,77106.63,1320,8738929.79,2024,10,13,6,4,0.43254714869239025,3.8596491228070176,208.73188426047673
2025-12-30,S100,7,P8613,Bread,2,161,274.5,10,0,4,3,1072,11956.54,335.92,737,7045.5,2025,12,30,1,4,0.15941668269393944,4.549382716049383,0.5892098207490838
2024-03-25,S100,9,P8577,Smartphone,0,172,19111.07,29,0,2,1,937,5087.38,27761.24,4454,788567.87,2024,3,25,0,1,0.23989737486454038,25.745664739884393,154.97424917164204
2024-07-13,S111,5,P3401,Juice,2,158,323.05,9,0,1,1,1124,46033.58,302.51,4274,8345.29,2024,7,13,5,3,0.1634956085959066,26.88050314465409,0.18128307024849583
2024-08-04,S112,1,P2350,Dress,1,143,1076.77,21,0,1,3,342,16212.74,1511.09,2913,53739.68,2024,8,4,6,3,0.34900630351740575,20.229166666666668,3.3144530503141163
2025-04-01,S101,5,P7420,Football,4,134,12151.23,9,0,2,1,138,39933.76,12572.4,2060,247275.92,2025,4,1,1,2,0.15186458928432217,15.25925925925926,6.191997147347323
2024-04-08,S105,0,P5647,Headphones,0,224,27965.21,21,0,2,3,173,39397.46,35637.06,710,1306232.17,2024,4,8,0,2,0.20852311443985821,3.1555555555555554,33.154396643929736
2024-06-17,S101,8,P2741,Jeans,1,358,2352.9,31,1,1,1,534,26656.55,3729.31,4318,186529.95,2024,6,17,0,2,0.22144279881548906,12.027855153203342,6.997265315079593
2025-06-02,S100,1,P1756,Jacket,1,127,967.02,29,0,1,3,490,24026.89,1266.92,968,43595.96,2025,6,2,0,2,0.3549797113552085,7.5625,1.814389861115562
2025-08-04,S119,9,P1997,T-Shirt,1,196,2321.05,39,0,1,1,878,6851.4,3262.11,2542,108787.17,2025,8,4,0,3,0.23913115252827485,12.903553299492385,15.875776370322807
2024-09-29,S106,2,P2020,Tablet,0,265,14446.86,6,0,0,0,809,23268.66,14514.62,2208,1529820.92,2024,9,29,6,3,0.3995960107709216,8.300751879699249,65.74315739894782
2025-06-08,S119,0,P6173,Dress,1,231,435.75,17,1,1,3,253,1157.01,522.9,816,44981.65,2025,6,8,6,2,0.44687050618795593,3.5172413793103448,38.843921900501726
2025-07-31,S105,1,P5741,Cricket Bat,4,329,2397.78,23,0,1,0,1183,11966.85,2903.35,3137,247476.29,2025,7,31,3,3,0.31370960424410277,9.506060606060606,20.67842511395113
2024-11-03,S116,9,P1786,Rice,2,246,532.5,29,0,4,1,825,34521.4,811.94,1393,36438.65,2024,11,3,6,4,0.2781661272099912,5.6396761133603235,1.0555074386485297
2025-06-08,S110,7,P1678,Tablet,0,21,48523.05,19,0,1,1,628,6641.65,67345.92,2013,219091.46,2025,6,8,6,2,0.2150094940058247,91.5,32.98253859528953
2024-04-22,S102,4,P4964,Shoes,1,413,3977.1,19,1,2,2,922,21416.76,4769.42,1745,677580.68,2024,4,22,0,2,0.4125192194324497,4.214975845410628,31.636393348324013
2024-09-02,S118,8,P2341,Jeans,1,435,2064.8,20,1,0,2,163,14118.12,2377.81,2583,335597.4,2024,9,2,0,3,0.373637842369479,5.924311926605505,23.76900260072866
2025-11-08,S112,7,P3255,Bread,2,63,64.0,0,0,4,3,787,11229.59,70.99,1978,1318.67,2025,11,8,5,4,0.32696999752045625,30.90625,0.11741769577555587
2025-10-03,S102,9,P8554,Smartwatch,0,166,14937.21,19,0,0,0,926,13820.09,19871.91,3382,686664.83,2025,10,3,4,4,0.27692811791762006,20.251497005988025,49.682393356819176
2024-05-24,S116,2,P6043,Laptop,0,164,30534.29,21,0,3,2,499,16977.32,33570.83,2305,2096326.66,2024,5,24,4,2,0.4186269627210231,13.969696969696969,123.47079451912792
2024-06-12,S114,9,P7772,Laptop,0,431,48280.28,39,1,1,3,80,47743.01,89105.19,3512,4572907.75,2024,6,12,2,2,0.21975834170187547,8.12962962962963,95.77971665974432
2025-10-04,S103,0,P1901,Tennis Racket,4,125,9416.61,37,0,0,1,1038,18524.44,15579.45,4285,233151.05,2025,10,4,5,4,0.1980762520047006,34.007936507936506,12.585452761175983
2024-01-24,S119,7,P6294,Bread,2,50,504.84,16,0,4,3,175,10040.31,618.29,3670,4551.92,2024,1,24,2,1,0.1803240502317474,71.96078431372548,0.4533193378154843
2025-12-27,S117,9,P2256,Shoes,1,250,2920.5,25,0,4,2,1035,49051.41,3526.16,4432,224546.93,2025,12,27,5,4,0.3075454510591322,17.657370517928285,4.577694143875907
2025-05-07,S107,1,P6359,Sofa,3,259,2590.38,22,0,3,1,1079,30072.54,2885.32,4618,108507.59,2025,5,7,2,2,0.16173210088479603,17.76153846153846,3.6080750719735684
2024-05-09,S110,6,P8939,Curtains,3,172,881.28,19,0,3,3,215,21746.65,1169.26,3218,27458.34,2024,5,9,3,2,0.1811461266030686,18.601156069364162,1.2625888314369598
2025-01-01,S106,2,P3368,Tablet,0,255,28251.09,37,1,4,2,963,21146.87,43864.04,4772,2864196.02,2025,1,1,2,1,0.3975825249841618,18.640625,135.43661938530926
2024-05-01,S112,3,P4993,Rice,2,70,209.28,36,0,3,2,137,11329.7,301.0,877,6283.75,2024,5,1,2,2,0.4289073485044981,12.352112676056338,0.554577387098767
2025-01-13,S111,0,P2139,Chair,3,137,13344.75,19,0,4,3,1082,9861.99,15241.88,2937,447629.98,2025,1,13,0,1,0.2448431277927429,21.282608695652176,45.38481535518134
2024-10-23,S107,1,P4224,Laptop,0,83,6899.84,36,0,0,1,761,14294.94,9961.39,3794,126316.09,2024,10,23,2,4,0.2205671356110098,45.166666666666664,8.835801633190961
2024-09-14,S115,1,P2203,Sofa,3,188,11023.2,20,0,0,2,525,41333.89,15490.95,2738,348570.14,2024,9,14,5,3,0.16819939715183047,14.486772486772487,8.43283095709218
2025-01-24,S101,6,P8334,Chair,3,76,15368.99,9,0,4,0,478,15174.86,18093.75,4703,433644.19,2025,1,24,4,1,0.37125664863515784,61.077922077922075,28.574604009262078
2025-08-30,S114,9,P9016,Tablet,0,254,50045.28,32,1,1,1,353,21691.3,75458.83,2051,2019659.6,2025,8,30,5,3,0.15888441672226225,8.04313725490196,93.10490819322986
2024-03-13,S114,7,P2482,Cricket Bat,4,204,5643.3,35,0,2,1,527,9804.05,8245.34,3174,408140.51,2024,3,13,2,1,0.35452430964959175,15.482926829268292,41.625540920240084
2025-12-14,S102,3,P2500,Lamp,3,318,16092.9,10,1,4,1,900,8528.4,19333.76,3204,1049163.94,2025,12,14,6,4,0.20501320633697825,10.043887147335424,123.00559711116843
2025-09-22,S119,6,P3462,Tablet,0,137,7483.2,20,0,0,1,828,41108.87,9260.74,725,346270.24,2025,9,22,0,3,0.33775891792367413,5.253623188405797,8.423043906487663
2025-02-14,S118,2,P5892,Smartwatch,0,190,48545.52,33,0,4,1,215,32109.74,73189.29,4170,1585408.98,2025,2,14,4,1,0.17188520969215465,21.832460732984295,49.37316860340185
2025-12-21,S116,3,P9527,Chair,3,137,2690.64,26,0,4,0,190,8218.12,3099.72,3550,116601.24,2025,12,21,6,4,0.3163194008507654,25.72463768115942,14.186584451863459
2024-09-02,S112,2,P6439,Table,3,101,16745.35,11,0,0,3,401,7363.69,21076.91,4438,655511.95,2024,9,2,0,3,0.3875830298725874,43.509803921568626,89.00740560702486
2024-09-14,S103,2,P2551,T-Shirt,1,158,1472.25,25,0,0,1,354,16975.82,2142.27,973,101616.62,2024,9,14,5,3,0.43684184054011643,6.119496855345912,5.985609790290526
2025-10-24,S107,3,P5769,Football,4,80,12887.0,2,0,0,1,713,30876.67,12341.16,3147,329010.79,2025,10,24,4,4,0.3191301998814698,38.851851851851855,10.65529847297416
2024-04-21,S107,9,P2105,Yoga Mat,4,272,7511.14,9,0,2,0,1018,41336.29,7372.26,1014,826326.52,2024,4,21,6,2,0.40446106184542235,3.7142857142857144,19.989857099969544
2024-11-07,S102,7,P9819,Dumbbell,4,149,1027.11,27,0,4,0,757,48290.6,1457.95,3789,57760.28,2024,11,7,3,4,0.3774185363746133,25.26,1.196073023051628
2025-12-24,S104,3,P8268,Jeans,1,108,1299.87,1,0,4,3,228,40840.24,1326.36,4614,30362.78,2025,12,24,2,4,0.21627920427937183,42.330275229357795,0.7434343325520969
2024-12-16,S102,0,P5437,Dress,1,82,4286.24,14,0,4,3,238,28607.02,5091.64,4611,119941.4,2024,12,16,0,4,0.3412538351487234,55.55421686746988,4.192579563353213
2024-05-21,S110,6,P7329,Rice,2,167,418.6,8,0,3,3,151,26028.04,470.07,183,30007.89,2024,5,21,1,2,0.42925320996978855,1.0892857142857142,1.152861957260045
2024-07-01,S115,9,P5054,Headphones,0,68,53219.7,10,0,1,0,74,17937.32,59292.85,2719,1527129.12,2024,7,1,0,3,0.42198236688383345,39.405797101449274,85.13222642923084
2025-07-26,S108,5,P1999,Milk,2,131,118.9,18,0,1,0,933,35879.54,130.06,462,5571.23,2025,7,26,5,3,0.3576597397428242,3.5,0.15527163192081278
2025-05-26,S118,0,P4148,Shoes,1,285,2359.8,5,0,3,3,1093,2644.7,2853.01,1408,257850.19,2025,5,26,0,2,0.3833952722795832,4.923076923076923,97.4601012964433
2024-02-06,S114,2,P6625,Dress,1,187,1756.28,8,0,4,3,930,17377.88,2180.31,2699,84689.62,2024,2,6,1,1,0.2578656532491888,14.356382978723405,4.873134517299158
2024-08-30,S106,0,P1794,Chair,3,176,10007.4,35,0,1,2,905,31879.79,17531.96,4104,570846.22,2024,8,30,4,3,0.3241044217594765,23.1864406779661,17.90564851121945
2025-05-02,S101,9,P2481,Smartphone,0,148,13448.05,23,0,3,1,861,35909.75,19378.91,2797,728650.31,2025,5,2,4,2,0.36609846273379,18.77181208053691,20.290590143619948
2024-12-27,S111,1,P5188,Curtains,3,33,9747.28,11,0,4,1,380,27989.72,10772.61,1497,143975.83,2024,12,27,4,4,0.4476008051203184,44.029411764705884,5.143698697282527
2024-08-03,S105,1,P5963,Tablet,0,63,63690.88,17,0,1,0,493,15697.81,71541.06,1615,1203765.06,2024,8,3,5,3,0.30000177643689246,25.234375,76.6787457138471
2025-09-10,S104,5,P3515,Headphones,0,253,57502.2,16,0,0,2,967,9201.13,58620.08,4461,5294784.16,2025,9,10,2,3,0.3639512782792392,17.562992125984252,575.3868028380386
2025-05-15,S112,1,P6512,Cricket Bat,4,422,3394.3,35,0,3,1,1066,18118.22,5045.16,3117,323401.64,2025,5,15,3,2,0.22577676167114727,7.368794326241135,17.84854094160786
2025-08-14,S108,8,P1050,T-Shirt,1,158,3724.63,9,0,1,1,737,38613.71,4274.59,3329,129808.66,2025,8,14,3,3,0.22057825915686202,20.937106918238992,3.3616375728317007
2025-11-18,S108,2,P6279,Lamp,3,151,8837.08,26,0,4,3,426,33548.86,11920.72,1259,568650.77,2025,11,18,1,4,0.4261471342237929,8.282894736842104,16.949423037830858
2024-03-02,S118,6,P8542,Smartphone,0,151,27324.52,21,0,2,2,683,49536.39,32496.78,4660,1651429.92,2024,3,2,5,1,0.4002492755992607,30.657894736842106,33.33703935552519
2024-10-10,S118,9,P1658,Shoes,1,207,2659.6,39,0,0,0,218,17197.56,4309.73,2323,191420.56,2024,10,10,3,4,0.34769714435801186,11.16826923076923,11.130034142393315
2024-05-24,S105,7,P9923,Rice,2,175,417.6,4,0,3,2,696,18228.72,477.97,4376,30409.13,2024,5,24,4,2,0.41610172274599416,24.863636363636363,1.668107354364192
2025-06-20,S114,6,P2924,Tennis Racket,4,228,12742.29,1,1,1,3,668,36788.03,13534.29,3588,849693.92,2025,6,20,4,2,0.2924691273341695,15.668122270742359,23.09639368039875
